"typeS","session_id","session_type_id","person_id","affil_id","year_id","affiliation","name","year"
"Symposium/Forum",6169,2,2281,2281,5809,"Univ of S. Florida Sarasota-Manatee","Michael Gillespie",2008
"Master Tutorial",6170,134,5381,5381,5809,"Black Hills State University","David Scarborough",2008
"Master Tutorial",6170,134,2928,2928,5809,"New Jersey Institute of Technology","Mark Somers",2008
"Special Events",6171,1,27517,383,5809,"","",2008
"Symposium/Forum",6172,2,398,398,5809,"CultureFactors","Michael Fetzer",2008
"Symposium/Forum",6172,2,566,562,5809,"CEB","Sara Gutierrez",2008
"Symposium/Forum",6172,2,190,190,5809,"Univ of Illinois at Urbana-Champaign","Fritz Drasgow",2008
"Symposium/Forum",6172,2,11879,16,5809,"University of South Florida","Walter Borman",2008
"Symposium/Forum",6172,2,10293,10293,5809,"PDRI, an SHL Company","Elizabeth Lentz",2008
"Symposium/Forum",6172,2,1293,1293,5809,"Research & Assessment Solutions, Ltd.","Robert Schneider",2008
"Symposium/Forum",6172,2,18007,18007,5809,"Personnel Decisions Research Institutes","Janis Houston",2008
"Symposium/Forum",6172,2,28997,15970,5809,"FedEx Express","Hubert Chen",2008
"Symposium/Forum",6172,2,1341,297,5809,"Nanyang Technological University","Olexsander Chernyshenko",2008
"Symposium/Forum",6172,2,404,16,5809,"University of South Florida","Stephen Stark",2008
"Symposium/Forum",6172,2,18794,702,5809,"American Institutes for Research","Scott Davies",2008
"Symposium/Forum",6172,2,27517,383,5809,"","",2008
"Community of Interest",6173,12,182,155,5809,"George Mason University","Lois Tetrick",2008
"Community of Interest",6173,12,2742,91,5809,"Clemson University","Robert Sinclair",2008
"Panel Discussion",6174,6,1362,61,5809,"Texas A&M University","Winfred Arthur",2008
"Panel Discussion",6174,6,1441,562,5809,"CEB","Nancy Tippins",2008
"Panel Discussion",6174,6,802,562,5809,"CEB","Dave Bartram",2008
"Panel Discussion",6174,6,27517,383,5809,"","",2008
"Panel Discussion",6174,6,11695,11695,5809,"Independent Consultant","Kenneth Pearlman",2008
"Symposium/Forum",6175,2,29010,29010,5809,"Agnes Scott College","Jennifer Hughes",2008
"Symposium/Forum",6175,2,1500,520,5809,"Purdue University","Deborah Rupp",2008
"Symposium/Forum",6175,2,14732,2227,5809,"Kansas State Univ","Ronald Downey",2008
"Symposium/Forum",6175,2,2227,2227,5809,"Kansas State Univ","Patrick Knight",2008
"Symposium/Forum",6175,2,5213,5213,5809,"Univ of West Florida (retired)","Rosemary Hays-Thomas",2008
"Poster",6176,22,29015,29015,5809,"Marymount Manhattan College","Claire Owen",2008
"Poster",6176,22,27517,383,5809,"","",2008
"Poster",6177,22,8262,544,5809,"Portland State University","Liu-Qin Yang",2008
"Poster",6177,22,23215,778,5809,"Univ of South Florida","Xian Xu",2008
"Poster",6177,22,22,16,5809,"University of South Florida","Tammy Allen",2008
"Poster",6177,22,27517,383,5809,"","",2008
"Symposium/Forum",6178,2,22576,5885,5809,"Univ of Maryland","M. Susan Taylor",2008
"Symposium/Forum",6178,2,22577,3,5809,"University of Maryland","Myeong-Gu Seo",2008
"Symposium/Forum",6178,2,27517,383,5809,"","",2008
"Symposium/Forum",6179,2,84,84,5809,"Baruch College-CUNY","Yochi Cohen-Charash",2008
"Symposium/Forum",6179,2,29038,29038,5809,"Univ of Notre Dame","Robert Vecchio",2008
"Symposium/Forum",6179,2,16490,16490,5809,"Technion","Miriam Erez",2008
"Symposium/Forum",6179,2,2276,2276,5809,"Baruch College & the Graduate Center, CUNY","Charles Scherbaum",2008
"Symposium/Forum",6179,2,27517,383,5809,"","",2008
"Roundtable Discussion/Conversation Hour",6180,7,27517,383,5809,"","",2008
"Roundtable Discussion/Conversation Hour",6180,7,1828,545,5809,"University of Western Australia","David Day",2008
"Poster",6181,22,24360,575,5809,"Virginia Tech","Patrice Esson",2008
"Poster",6181,22,3158,575,5809,"Virginia Tech","Neil Hauenstein",2008
"Poster",6182,22,29048,29048,5809,"NSCA - National Strength and Conditioning Associat","Levi Boren",2008
"Poster",6183,22,1654,465,5809,"Center for Creative Leadership","Phillip Braddy",2008
"Poster",6183,22,9744,465,5809,"Center for Creative Leadership","John Fleenor",2008
"Poster",6183,22,27517,383,5809,"","",2008
"Poster",6184,22,27517,383,5809,"","",2008
"Poster",6184,22,18275,913,5809,"University of North Carolina Charlotte","Charlie Reeve",2008
"Poster",6185,22,4595,38,5809,"Arizona State University","Zhen Zhang",2008
"Poster",6186,22,184,21,5809,"University of Georgia","Nathan Carter",2008
"Poster",6187,22,3970,3172,5809,"Griffith University","Peter Jordan",2008
"Poster",6187,22,27517,383,5809,"","",2008
"Poster",6188,22,27517,383,5809,"","",2008
"Poster",6188,22,802,562,5809,"CEB","Dave Bartram",2008
"Poster",6189,22,907,544,5809,"Portland State University","Bing Lin",2008
"Poster",6189,22,184,21,5809,"University of Georgia","Nathan Carter",2008
"Poster",6189,22,358,358,5809,"Portland State Univ","Charlotte Fritz",2008
"Poster",6190,22,771,771,5809,"United States Secret Service","Kimberly Perry",2008
"Poster",6190,22,27517,383,5809,"","",2008
"Poster",6191,22,132,132,5809,"North Carolina State University","Adam Meade",2008
"Poster",6192,22,3197,3197,5809,"University of Wisconsin - Stout","Alicia Stachowski",2008
"Poster",6192,22,2478,905,5809,"St. Cloud State University","John Kulas",2008
"Poster",6192,22,27517,383,5809,"","",2008
"Poster",6193,22,27517,383,5809,"","",2008
"Poster",6194,22,8262,544,5809,"Portland State University","Liu-Qin Yang",2008
"Poster",6194,22,27517,383,5809,"","",2008
"Poster",6195,22,726,55,5809,"DCI Consulting","Kayo Sady",2008
"Poster",6195,22,27517,383,5809,"","",2008
"Poster",6195,22,138,138,5809,"University of Houston","L. Witt",2008
"Poster",6196,22,26807,26807,5809,"VCU School of Medicine","Moshe Feldman",2008
"Poster",6196,22,658,159,5809,"University of Central Florida","Kimberly Smith-Jentsch",2008
"Poster",6196,22,27517,383,5809,"","",2008
"Poster",6197,22,17174,16028,5809,"University of Wisconsin - La Crosse","Nicole Gullekson",2008
"Poster",6197,22,978,11,5809,"Ohio University","Jeffrey Vancouver",2008
"Poster",6198,22,579,579,5809,"University of Akron","James Diefendorff",2008
"Poster",6198,22,1047,353,5809,"Singapore Management University","Gary Greguras",2008
"Poster",6198,22,9744,465,5809,"Center for Creative Leadership","John Fleenor",2008
"Poster",6198,22,1239,1239,5809,"Marriott International","Megan Chandler",2008
"Poster",6199,22,1308,95,5809,"Florida Institute of Technology","Erin Richard",2008
"Poster",6199,22,29086,447,5809,"Self-employed","Kelly Jacobs",2008
"Poster",6200,22,27517,383,5809,"","",2008
"Poster",6200,22,3350,1,5809,"Michigan State University","Linn Van Dyne",2008
"Poster",6201,22,27517,383,5809,"","",2008
"Poster",6201,22,2535,588,5809,"University of Toronto","Gary Latham",2008
"Poster",6202,22,10,10,5809,"Development Dimensions International (DDI)","Emily Stehura",2008
"Poster",6202,22,2186,2186,5809,"Governors State University","Stephen Wagner",2008
"Poster",6203,22,113,1,5809,"Michigan State University","Russell Johnson",2008
"Poster",6203,22,117,1,5809,"Michigan State University","Chu-Hsiang Chang",2008
"Poster",6204,22,13085,13085,5809,"US Dept of Defense - PERSEREC","Corrie Pogson",2008
"Poster",6204,22,27517,383,5809,"","",2008
"Poster",6205,22,3114,3114,5809,"Clarkson University","Sandra Fisher",2008
"Poster",6205,22,27517,383,5809,"","",2008
"Poster",6206,22,4456,4456,5809,"Purdue Univ","Carolyn Jagacinski",2008
"Poster",6206,22,2807,10,5809,"Development Dimensions International (DDI)","Donald Lustenberger",2008
"Poster",6206,22,8249,8249,5809,"Kronos","Michael Baysinger",2008
"Poster",6207,22,1864,422,5809,"University of Texas at San Antonio","Dina Krasikova",2008
"Poster",6207,22,3064,155,5809,"George Mason University","Reeshad Dalal",2008
"Poster",6208,22,27517,383,5809,"","",2008
"Poster",6208,22,469,41,5809,"Virginia Commonwealth University","Deborah DiazGranados",2008
"Poster",6208,22,1346,142,5809,"Google","Melissa Harrell",2008
"Poster",6208,22,14808,159,5809,"University of Central Florida","Robert Pritchard",2008
"Poster",6209,22,27517,383,5809,"","",2008
"Poster",6209,22,29113,29113,5809,"University of Minnesota Duluth","Anne Cummings",2008
"Poster",6210,22,29114,794,5809,"University of Michigan","Chak Fu Lam",2008
"Poster",6210,22,27517,383,5809,"","",2008
"Poster",6211,22,5660,1625,5809,"East Carolina University","Lisa Baranik",2008
"Poster",6211,22,27517,383,5809,"","",2008
"Poster",6211,22,2036,2036,5809,"Univ of Georgia","Laura Stanley",2008
"Poster",6212,22,27517,383,5809,"","",2008
"Poster",6212,22,113,1,5809,"Michigan State University","Russell Johnson",2008
"Poster",6213,22,3402,693,5809,"Rutgers University","Ingrid Fulmer",2008
"Poster",6213,22,29122,473,5809,"Georgia Institute of Technology","Wendy Walker",2008
"Poster",6214,22,1299,1,5809,"Michigan State University","Christopher Nye",2008
"Poster",6214,22,1072,1072,5809,"The University of Tulsa","Bradley Brummel",2008
"Poster",6214,22,190,190,5809,"Univ of Illinois at Urbana-Champaign","Fritz Drasgow",2008
"Poster",6215,22,2937,2937,5809,"Training Industry Inc","Thomas Whelan",2008
"Poster",6216,22,29127,203,5809,"HumRRO","Yvette Nemeth",2008
"Poster",6216,22,192,21,5809,"University of Georgia","Gary Lautenschlager",2008
"Community of Interest",6217,12,21582,666,5809,"Univ of Akron","Harvey Sterns",2008
"Community of Interest",6217,12,19674,19674,5809,"O.E. Strategies, Inc.","Suzanne Miklos",2008
"Symposium/Forum",6218,2,2996,2996,5809,"The JDL Group, LLC","Jared Lock",2008
"Symposium/Forum",6218,2,10617,10617,5809,"Pennsylvania State University-Great Valley","John Sosik",2008
"Symposium/Forum",6218,2,10618,10618,5809,"Korea University Business School","Jae Uk Chun",2008
"Symposium/Forum",6218,2,29134,29134,5809,"Drexel Univ","Barrie Litzky",2008
"Symposium/Forum",6218,2,29136,10617,5809,"Pennsylvania State University-Great Valley","Veronica Godshalk",2008
"Symposium/Forum",6218,2,29137,13532,5809,"Adelphi University","Corinne Baron Donovan",2008
"Symposium/Forum",6218,2,383,383,5809,"","Mariangela Battista",2008
"Symposium/Forum",6218,2,13420,13420,5809,"ComEd, An Exelon Company","Kristina Matarazzo",2008
"Symposium/Forum",6218,2,1123,1123,5809,"Northern Illinois University","Lisa Finkelstein",2008
"Symposium/Forum",6218,2,22,16,5809,"University of South Florida","Tammy Allen",2008
"Symposium/Forum",6218,2,26547,26547,5809,"Tennessee State University","Carrie Hurst",2008
"Symposium/Forum",6218,2,21,21,5809,"University of Georgia","Lillian Eby",2008
"Symposium/Forum",6218,2,5660,1625,5809,"East Carolina University","Lisa Baranik",2008
"Symposium/Forum",6218,2,27517,383,5809,"","",2008
"Panel Discussion",6219,6,1075,1075,5809,"Hogan Assessment Systems","Jeff Foster",2008
"Panel Discussion",6219,6,802,562,5809,"CEB","Dave Bartram",2008
"Panel Discussion",6219,6,3633,385,5809,"BTS","Jurgen Bank",2008
"Panel Discussion",6219,6,24180,702,5809,"American Institutes for Research","Joseph Jones",2008
"Panel Discussion",6219,6,27517,383,5809,"","",2008
"Panel Discussion",6219,6,9338,9338,5809,"Thermo Fisher Scientific","Kevin Meyer",2008
"Friday Seminars",6220,539,1705,1705,5809,"Wake Forest University","Derek Avery",2008
"Friday Seminars",6220,539,2319,2319,5809,"Davidson College","Scott Tonidandel",2008
"Friday Seminars",6220,539,3403,693,5809,"Rutgers University","Patrick McKay",2008
"Symposium/Forum",6221,2,2513,102,5809,"The Pennsylvania State University","James LeBreton",2008
"Symposium/Forum",6221,2,29156,473,5809,"Georgia Institute of Technology","Chia-Huei Ko",2008
"Symposium/Forum",6221,2,1069,3,5809,"University of Maryland","Paul Hanges",2008
"Symposium/Forum",6221,2,12533,473,5809,"Georgia Institute of Technology","Lawrence James",2008
"Symposium/Forum",6221,2,27517,383,5809,"","",2008
"Symposium/Forum",6222,2,5980,5980,5809,"Rollins College","Ronald Piccolo",2008
"Symposium/Forum",6222,2,2977,1075,5809,"Hogan Assessment Systems","Robert Hogan",2008
"Symposium/Forum",6222,2,469,41,5809,"Virginia Commonwealth University","Deborah DiazGranados",2008
"Symposium/Forum",6222,2,6417,132,5809,"North Carolina State University","Paul Mulvey",2008
"Symposium/Forum",6222,2,28117,28117,5809,"The City College of New York","Adib Birkland",2008
"Symposium/Forum",6222,2,1346,142,5809,"Google","Melissa Harrell",2008
"Symposium/Forum",6222,2,5368,9,5809,"University of Minnesota","Theresa Glomb",2008
"Symposium/Forum",6222,2,307,9,5809,"University of Minnesota","Deniz Ones",2008
"Symposium/Forum",6222,2,241,241,5809,"Medtronic","Rena Rasch",2008
"Symposium/Forum",6222,2,4602,324,5809,"University of Waterloo","Winny Shen",2008
"Symposium/Forum",6222,2,27517,383,5809,"","",2008
"Symposium/Forum",6222,2,5798,1706,5809,"University of Florida","Joyce Bono",2008
"Symposium/Forum",6223,2,1354,61,5809,"Texas A&M University","Stephanie Payne",2008
"Symposium/Forum",6223,2,2531,865,5809,"Ghent University","Frederik Anseel",2008
"Symposium/Forum",6223,2,29184,4813,5809,"University of Groningen","Nico Van Yperen",2008
"Symposium/Forum",6223,2,27517,383,5809,"","",2008
"Special Events",6224,1,3492,913,5809,"University of North Carolina Charlotte","Eric Heggestad",2008
"Special Events",6224,1,1549,544,5809,"Portland State University","Donald Truxillo",2008
"Friday Seminars",6225,539,24,21,5809,"University of Georgia","Robert Vandenberg",2008
"Friday Seminars",6225,539,13721,13721,5809,"Dell Inc","Jennifer Saavedra",2008
"Friday Seminars",6225,539,7787,353,5809,"Singapore Management University","David Chan",2008
"Symposium/Forum",6226,2,6746,29191,5809,"Oliver Wyman Delta","David Wagner",2008
"Symposium/Forum",6226,2,29192,29192,5809,"Cheloha Consulting Group","Randall Cheloha",2008
"Symposium/Forum",6226,2,390,390,5809,"cut-e USA","Craig Haas",2008
"Symposium/Forum",6226,2,7161,520,5809,"Purdue University","Matthew Lemming",2008
"Symposium/Forum",6226,2,27517,383,5809,"","",2008
"Symposium/Forum",6227,2,574,98,5809,"Pennsylvania State University","Alicia Grandey",2008
"Symposium/Forum",6227,2,1251,418,5809,"Old Dominion University","Debra Major",2008
"Symposium/Forum",6227,2,5134,5134,5809,"Allstate Insurance Company","Jennifer Diamond",2008
"Symposium/Forum",6227,2,29200,100,5809,"Penn State University","Julie Kern",2008
"Symposium/Forum",6227,2,17773,17773,5809,"DODEA","Nicole Neff",2008
"Symposium/Forum",6227,2,1299,1,5809,"Michigan State University","Christopher Nye",2008
"Symposium/Forum",6227,2,7752,98,5809,"Pennsylvania State University","Kisha Jones",2008
"Symposium/Forum",6227,2,27517,383,5809,"","",2008
"Panel Discussion",6228,6,10567,10567,5809,"USAID","Alana Cober",2008
"Panel Discussion",6228,6,27781,16173,5809,"Self Employed","Nicole Bourdeau",2008
"Panel Discussion",6228,6,775,775,5809,"FBI","Jennifer Hurd",2008
"Panel Discussion",6228,6,395,395,5809,"FurstPerson","Brent Holland",2008
"Panel Discussion",6228,6,2840,383,5809,"","John Morrison",2008
"Panel Discussion",6228,6,24504,24504,5809,"Valmont Industries","Andrew Noon",2008
"Panel Discussion",6228,6,10886,1075,5809,"Hogan Assessment Systems","Ryan Ross",2008
"Symposium/Forum",6229,2,575,575,5809,"Virginia Tech","Daniel Beal",2008
"Symposium/Forum",6229,2,358,358,5809,"Portland State Univ","Charlotte Fritz",2008
"Symposium/Forum",6229,2,371,371,5809,"University of Mannheim","Sabine Sonnentag",2008
"Symposium/Forum",6229,2,29221,5100,5809,"Alliant International University","Maya Bristow",2008
"Symposium/Forum",6229,2,14602,14602,5809,"Kronos, Inc.","Patricia Barger",2008
"Symposium/Forum",6229,2,360,360,5809,"Oregon Health & Science University","Leslie Hammer",2008
"Symposium/Forum",6229,2,1706,1706,5809,"University of Florida","Mo Wang",2008
"Symposium/Forum",6229,2,7394,562,5809,"CEB","Maya Garza",2008
"Symposium/Forum",6229,2,29230,29230,5809,"I/O Solutions, Inc.","Anna Zarubin",2008
"Symposium/Forum",6229,2,27517,383,5809,"","",2008
"Symposium/Forum",6230,2,1341,297,5809,"Nanyang Technological University","Olexsander Chernyshenko",2008
"Symposium/Forum",6230,2,750,40,5809,"Rice University","Fred Oswald",2008
"Symposium/Forum",6230,2,404,16,5809,"University of South Florida","Stephen Stark",2008
"Symposium/Forum",6230,2,1502,520,5809,"Purdue University","Sang Eun Woo",2008
"Symposium/Forum",6230,2,27517,383,5809,"","",2008
"Symposium/Forum",6230,2,25,25,5809,"Kennesaw State University","Elizabeth Boyd",2008
"Symposium/Forum",6230,2,804,562,5809,"CEB","Jeff Johnson",2008
"Symposium/Forum",6231,2,658,159,5809,"University of Central Florida","Kimberly Smith-Jentsch",2008
"Symposium/Forum",6231,2,2688,1213,5809,"U.S. Army Research Institute","Gerald Goodwin",2008
"Symposium/Forum",6231,2,11897,11897,5809,"George Mason University School of Management","Michelle Marks",2008
"Symposium/Forum",6231,2,13390,13390,5809,"Banner Health","Kenneth Randall",2008
"Symposium/Forum",6231,2,27517,383,5809,"","",2008
"Symposium/Forum",6231,2,20959,20959,5809,"Alliance Vista Corporation","Dave Luvison",2008
"Poster",6232,22,8580,8580,5809,"SHL/CEB Valtera","Emily Solberg",2008
"Poster",6233,22,127,127,5809,"Wright State University","Nathan Bowling",2008
"Poster",6233,22,24328,127,5809,"Wright State University","Gregory Hammond",2008
"Poster",6233,22,27517,383,5809,"","",2008
"Poster",6234,22,27517,383,5809,"","",2008
"Poster",6234,22,328,102,5809,"The Pennsylvania State University","Lance Ferris",2008
"Poster",6234,22,327,324,5809,"University of Waterloo","Douglas Brown",2008
"Poster",6235,22,445,445,5809,"The University of Maryland","Jennifer Wessel",2008
"Poster",6235,22,1207,1,5809,"Michigan State University","Ann Marie Ryan",2008
"Poster",6235,22,750,40,5809,"Rice University","Fred Oswald",2008
"Poster",6236,22,1037,1037,5809,"U.S. Office of Personnel Management","Rebecca Fraser",2008
"Poster",6236,22,3641,3641,5809,"Association of American Medical Colleges","Dana Dunleavy",2008
"Poster",6236,22,27517,383,5809,"","",2008
"Poster",6236,22,182,155,5809,"George Mason University","Lois Tetrick",2008
"Poster",6237,22,12011,12011,5809,"Cope and Associates, Inc.","Kate McInnis",2008
"Poster",6237,22,27517,383,5809,"","",2008
"Poster",6238,22,27517,383,5809,"","",2008
"Poster",6238,22,14250,16,5809,"University of South Florida","Meng Taing",2008
"Poster",6238,22,8038,137,5809,"JetBlue Airways","Kyle Groff",2008
